OFFICIAL DRAW FOR STETTLER, AB
Performance: 1. Friday 10 @ 6:30PM
Performance: 2. Saturday 11 @ 6:30PM
Performance: 3. Friday 10 @ 1:00PM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
LADIES BARREL RACING|L6632C| 45. LEGUERRIER SHANNON (PERF # 3)|DONALDA, AB|
LADIES BARREL RACING|LOC6544| 46. KRIPPS AIMEE (PERF # 3)|STL|
LADIES BARREL RACING|L7489| 47. MACKIE KYLIE (PERF # 3)|MAPLE CREEK, SK|
LADIES BARREL RACING|R11612| 48. SHIELDS SHELLY (PERF # 3)|CPRA|
LADIES BARREL RACING|L7325C| 49. OLAFSON BERTINA (PERF # 3)|HUDSON BAY, SK|
LADIES BARREL RACING|C6546C| 50. KNUDSEN DEBBIE (PERF # 3)|CRA|
LADIES BARREL RACING|R10775| 51. GEIGER KRISTEN (PERF # 3)|CPRA|
LADIES BARREL RACING|C2530C| 52. GLASRUD HALEY (PERF # 3)|CRA|
LADIES BARREL RACING|J7299C| 53. WALDNER MEGAN (PERF # 3)|BOWLSLAND, AB|TIMER DUTIES
LADIES BARREL RACING|LOC6522| 54. ROBINSON K.R. (PERF # 3)|STL|TIMER DUTIES
TEAM ROPING||PERFORMANCE: 1||
TEAM ROPING|| ||
TEAM ROPING|6831C| 1. WUDRICH TAYLOR(H) (PERF # 1)|BOW ISLAND, AB|
TEAM ROPING|6822C|    DUBEAU JUSTIN(F) (PERF # 1)|REDCLIFF AB|
TEAM ROPING|7297C| 2. STUBER WYATT(H) (PERF # 1)|REDCLIFF, AB|
TEAM ROPING|6742C|    STUBER AUSTIN(F) (PERF # 1)|REDCLIFF, AB|
TEAM ROPING|7253C| 3. MCLEOD TEE(H) (PERF # 1)|WALDECK, SK|
TEAM ROPING|2244C|    MCLEOD SCOTT(F) (PERF # 1)|WALDECK SK|
TEAM ROPING|J7307C| 4. GROVES LOGAN(F) (PERF # 1)|CZAR, AB|
TEAM ROPING|5994C|    GROVES AARON(H) (PERF # 1)|CZAR, AB|
TEAM ROPING|L7450C| 5. ELLIS KATELYN(H) (PERF # 1)|SONNINGDALE, SK|
TEAM ROPING|6699C|    JONES TANNER(F) (PERF # 1)|MAPLE CREEK, SK|
TEAM ROPING|5335C| 6. KRAFT DALTON(H) (PERF # 1)|IRVINE, AB|
TEAM ROPING|6296C|    KRAFT JUSTIN(F) (PERF # 1)|REDCLIFF, AB|
TEAM ROPING|6933C| 7. SMITH LAYNE(F) (PERF # 1)|OAK LAKE, MB|
